id,from,to,airline,departure,arrival,price
472,CPT,DUR,FlySafair,1743847200,1743854700,2870
473,CPT,DUR,FlySafair,1743825600,1743833100,1920
474,CPT,DUR,LIFT Airline,1743829800,1743837300,2185
475,CPT,DUR,FlySafair,1743874800,1743882300,2070
476,CPT,DUR,FlySafair,1743870000,1743877500,2220
477,CPT,DUR,FlySafair,1743871800,1743879300,2220
478,CPT,DUR,FlySafair,1743867900,1743875400,2370
479,CPT,DUR,FlySafair,1743841500,1743849000,2670
480,CPT,DUR,FlySafair,1743860100,1743867600,2670
481,CPT,DUR,LIFT Airline,1743852600,1743860100,2810
482,CPT,DUR,FlySafair,1743847200,1743854700,2870
483,CPT,DUR,FlySafair,1743912000,1743919500,2870
484,CPT,DUR,FlySafair,1743919200,1743926700,2870
485,CPT,DUR,CemAir Pty,1743912600,1743919800,3104
486,CPT,DUR,CemAir Pty,1743932100,1743939300,3437
487,CPT,DUR,CemAir Pty,1743951600,1743958800,3437
488,CPT,DUR,FlySafair,1743961200,1743968700,3470
489,CPT,DUR,LIFT Airline,1743921900,1743929400,3600
490,CPT,DUR,LIFT Airline,1743944400,1743951900,3600
491,CPT,DUR,FlySafair,1743912000,1743919500,2870
492,CPT,DUR,FlySafair,1743919200,1743926700,2870
493,CPT,DUR,CemAir Pty,1743932100,1743939300,3437
494,CPT,DUR,CemAir Pty,1743951600,1743958800,3437
495,CPT,DUR,FlySafair,1743961200,1743968700,3470
496,CPT,DUR,LIFT Airline,1743921900,1743929400,3600
497,CPT,DUR,LIFT Airline,1743944400,1743951900,3600
498,CPT,DUR,FlySafair,1743998400,1744005900,3270
499,CPT,DUR,CemAir Pty,1744038000,1744045200,3437
500,CPT,DUR,LIFT Airline,1744002600,1744010100,3600
501,CPT,DUR,FlySafair,1744047600,1744055100,3070
502,CPT,DUR,FlySafair,1744042800,1744050300,3270
503,CPT,DUR,LIFT Airline,1744030800,1744038300,3600
504,CPT,DUR,FlySafair,1744040700,1744048200,3670
505,CPT,DUR,CemAir Pty,1743999000,1744006200,4311
506,CPT,DUR,FlySafair,1743998400,1744005900,3270
507,CPT,DUR,CemAir Pty,1744038000,1744045200,3437
508,CPT,DUR,FlySafair,1744047600,1744055100,3070
509,CPT,DUR,FlySafair,1744042800,1744050300,3270
510,CPT,DUR,LIFT Airline,1744030800,1744038300,3600
511,CPT,DUR,FlySafair,1744040700,1744048200,3670
512,CPT,DUR,CemAir Pty,1743999000,1744006200,4311
513,CPT,DUR,FlySafair,1744126200,1744133700,1570
514,CPT,DUR,FlySafair,1744134000,1744141500,1570
515,CPT,DUR,FlySafair,1744127100,1744134600,1670
516,CPT,DUR,FlySafair,1744129200,1744136700,1670
517,CPT,DUR,FlySafair,1744124400,1744131900,1770
518,CPT,DUR,FlySafair,1744084800,1744092300,2070
519,CPT,DUR,FlySafair,1744119300,1744126800,2070
520,CPT,DUR,LIFT Airline,1744089000,1744096500,2185
521,CPT,DUR,LIFT Airline,1744117200,1744124700,2185
522,CPT,DUR,FlySafair,1744100700,1744108200,2370
523,CPT,DUR,FlySafair,1744106400,1744113900,2370
524,CPT,DUR,CemAir Pty,1744085400,1744092600,2644
525,CPT,DUR,CemAir Pty,1744124400,1744131600,2644
526,CPT,DUR,FlySafair,1744126200,1744133700,1570
527,CPT,DUR,FlySafair,1744134000,1744141500,1570
528,CPT,DUR,FlySafair,1744129200,1744136700,1670
529,CPT,DUR,FlySafair,1744124400,1744131900,1770
530,CPT,DUR,FlySafair,1744084800,1744092300,2070
531,CPT,DUR,FlySafair,1744119300,1744126800,2070
532,CPT,DUR,LIFT Airline,1744089000,1744096500,2185
533,CPT,DUR,LIFT Airline,1744117200,1744124700,2185
534,CPT,DUR,FlySafair,1744100700,1744108200,2370
535,CPT,DUR,FlySafair,1744106400,1744113900,2370
536,CPT,DUR,CemAir Pty,1744085400,1744092600,2644
537,CPT,DUR,CemAir Pty,1744124400,1744131600,2644
538,CPT,DUR,FlySafair,1744220400,1744227900,1070
539,CPT,DUR,FlySafair,1744178400,1744185900,1470
540,CPT,DUR,LIFT Airline,1744175400,1744182900,1625
541,CPT,DUR,FlySafair,1744171200,1744178700,1470
542,CPT,DUR,FlySafair,1744213500,1744221000,1470
543,CPT,DUR,FlySafair,1744215600,1744223100,1470
544,CPT,DUR,FlySafair,1744187100,1744194600,1570
545,CPT,DUR,FlySafair,1744190100,1744197600,1570
546,CPT,DUR,LIFT Airline,1744203600,1744211100,1625
547,CPT,DUR,FlySafair,1744203300,1744210800,1670
548,CPT,DUR,CemAir Pty,1744191300,1744198500,2816
549,CPT,DUR,CemAir Pty,1744171800,1744179000,3437
550,CPT,DUR,FlySafair,1744220400,1744227900,1070
551,CPT,DUR,FlySafair,1744178400,1744185900,1470
552,CPT,DUR,FlySafair,1744171200,1744178700,1470
553,CPT,DUR,FlySafair,1744213500,1744221000,1470
554,CPT,DUR,FlySafair,1744215600,1744223100,1470
555,CPT,DUR,FlySafair,1744187100,1744194600,1570
556,CPT,DUR,FlySafair,1744190100,1744197600,1570
557,CPT,DUR,LIFT Airline,1744203600,1744211100,1625
558,CPT,DUR,FlySafair,1744203300,1744210800,1670
559,CPT,DUR,CemAir Pty,1744191300,1744198500,2816
560,CPT,DUR,CemAir Pty,1744171800,1744179000,3437
561,CPT,DUR,FlySafair,1744306800,1744314300,1070
562,CPT,DUR,CemAir Pty,1744258200,1744265400,1609
563,CPT,DUR,LIFT Airline,1744261800,1744269300,1625
564,CPT,DUR,FlySafair,1744299900,1744307400,1570
565,CPT,DUR,FlySafair,1744302000,1744309500,1570
566,CPT,DUR,FlySafair,1744257600,1744265100,1670
567,CPT,DUR,FlySafair,1744273500,1744281000,1670
568,CPT,DUR,FlySafair,1744298100,1744305600,1670
569,CPT,DUR,FlySafair,1744276200,1744283700,1770
570,CPT,DUR,FlySafair,1744301700,1744309200,1770
571,CPT,DUR,LIFT Airline,1744290000,1744297500,1805
572,CPT,DUR,FlySafair,1744279200,1744286700,1920
573,CPT,DUR,CemAir Pty,1744297200,1744304400,1954
574,CPT,DUR,FlySafair,1744306800,1744314300,1070
575,CPT,DUR,CemAir Pty,1744258200,1744265400,1609
576,CPT,DUR,FlySafair,1744299900,1744307400,1570
577,CPT,DUR,FlySafair,1744302000,1744309500,1570
578,CPT,DUR,FlySafair,1744257600,1744265100,1670
579,CPT,DUR,FlySafair,1744273500,1744281000,1670
580,CPT,DUR,FlySafair,1744298100,1744305600,1670
581,CPT,DUR,FlySafair,1744276200,1744283700,1770
582,CPT,DUR,FlySafair,1744301700,1744309200,1770
583,CPT,DUR,LIFT Airline,1744290000,1744297500,1805
584,CPT,DUR,FlySafair,1744279200,1744286700,1920
585,CPT,DUR,CemAir Pty,1744297200,1744304400,1954
586,CPT,DUR,FlySafair,1744393200,1744400700,1370
587,CPT,DUR,FlySafair,1744344000,1744351500,1570
588,CPT,DUR,LIFT Airline,1744348200,1744355700,1625
589,CPT,DUR,CemAir Pty,1744383600,1744390800,1954
590,CPT,DUR,FlySafair,1744388400,1744395900,1570
591,CPT,DUR,FlySafair,1744351200,1744358700,1670
592,CPT,DUR,FlySafair,1744386900,1744394400,1670
593,CPT,DUR,FlySafair,1744359900,1744367400,1770
594,CPT,DUR,FlySafair,1744362600,1744370100,1770
595,CPT,DUR,CemAir Pty,1744364100,1744371300,2126
596,CPT,DUR,LIFT Airline,1744376400,1744383900,2185
597,CPT,DUR,FlySafair,1744365600,1744373100,2370
598,CPT,DUR,FlySafair,1744393200,1744400700,1370
599,CPT,DUR,FlySafair,1744344000,1744351500,1570
600,CPT,DUR,LIFT Airline,1744348200,1744355700,1625
601,CPT,DUR,FlySafair,1744388400,1744395900,1570
602,CPT,DUR,FlySafair,1744351200,1744358700,1670
603,CPT,DUR,FlySafair,1744386900,1744394400,1670
604,CPT,DUR,FlySafair,1744359900,1744367400,1770
605,CPT,DUR,FlySafair,1744362600,1744370100,1770
606,CPT,DUR,CemAir Pty,1744364100,1744371300,2126
607,CPT,DUR,LIFT Airline,1744376400,1744383900,2185
608,CPT,DUR,FlySafair,1744365600,1744373100,2370
609,CPT,DUR,FlySafair,1744479600,1744487100,1070
610,CPT,DUR,FlySafair,1744430400,1744437900,1170
611,CPT,DUR,LIFT Airline,1744434600,1744442100,1455
612,CPT,DUR,FlySafair,1744476600,1744484100,1170
613,CPT,DUR,FlySafair,1744472700,1744480200,1370
614,CPT,DUR,FlySafair,1744474800,1744482300,1370
615,CPT,DUR,LIFT Airline,1744457400,1744464900,1625
616,CPT,DUR,FlySafair,1744464900,1744472400,1670
617,CPT,DUR,FlySafair,1744446300,1744453800,1770
618,CPT,DUR,FlySafair,1744452000,1744459500,1770
619,CPT,DUR,CemAir Pty,1744431000,1744438200,2471
620,CPT,DUR,FlySafair,1744479600,1744487100,1070
621,CPT,DUR,FlySafair,1744430400,1744437900,1170
622,CPT,DUR,FlySafair,1744476600,1744484100,1170
623,CPT,DUR,FlySafair,1744472700,1744480200,1370
624,CPT,DUR,FlySafair,1744474800,1744482300,1370
625,CPT,DUR,LIFT Airline,1744457400,1744464900,1625
626,CPT,DUR,FlySafair,1744464900,1744472400,1670
627,CPT,DUR,FlySafair,1744446300,1744453800,1770
628,CPT,DUR,FlySafair,1744452000,1744459500,1770
629,CPT,DUR,CemAir Pty,1744431000,1744438200,2471
630,CPT,DUR,FlySafair,1744516800,1744524300,1370
631,CPT,DUR,LIFT Airline,1744526700,1744534200,1625
632,CPT,DUR,CemAir Pty,1744536900,1744544100,2126
633,CPT,DUR,FlySafair,1744524000,1744531500,1570
634,CPT,DUR,FlySafair,1744566000,1744573500,1570
635,CPT,DUR,FlySafair,1744561200,1744568700,1770
636,CPT,DUR,FlySafair,1744532700,1744540200,1920
637,CPT,DUR,FlySafair,1744535700,1744543200,2070
638,CPT,DUR,FlySafair,1744559100,1744566600,2220
639,CPT,DUR,FlySafair,1744540800,1744548300,2370
640,CPT,DUR,LIFT Airline,1744549200,1744556700,2390
641,CPT,DUR,CemAir Pty,1744556400,1744563600,2471
642,CPT,DUR,FlySafair,1744516800,1744524300,1370
643,CPT,DUR,LIFT Airline,1744526700,1744534200,1625
644,CPT,DUR,FlySafair,1744524000,1744531500,1570
645,CPT,DUR,FlySafair,1744566000,1744573500,1570
646,CPT,DUR,FlySafair,1744561200,1744568700,1770
647,CPT,DUR,FlySafair,1744532700,1744540200,1920
648,CPT,DUR,FlySafair,1744535700,1744543200,2070
649,CPT,DUR,FlySafair,1744559100,1744566600,2220
650,CPT,DUR,FlySafair,1744540800,1744548300,2370
651,CPT,DUR,LIFT Airline,1744549200,1744556700,2390
652,CPT,DUR,CemAir Pty,1744556400,1744563600,2471
653,CPT,GBE,Air Botswana,1742027400,1742034600,3132
654,CPT,GBE,Air Botswana,1742027400,1742038200,3132
655,CPT,GBE,Air Botswana,1742027400,1742034600,3132
656,CPT,GBE,Air Botswana,1742132400,1742139600,3502
657,CPT,GBE,Air Botswana,1742371200,1742378400,3502
658,CPT,GBE,Air Botswana,1742564400,1742571600,5332
659,CPT,GBE,Air Botswana,1742722800,1742733600,3132
660,CPT,GBE,Air Botswana,1742976000,1742983200,4052
661,CPT,GBE,Air Botswana,1743169200,1743176400,5332
662,CPT,GBE,Air Botswana,1743342000,1743349200,4962
663,CPT,GBE,Air Botswana,1743523200,1743530400,3516
664,CPT,GBE,Airlink,1743497400,1743505200,4530
665,CPT,GBE,Air Botswana,1743523200,1743530400,3516
666,CPT,GBE,Air Botswana,1743580800,1743588000,4426
667,CPT,GBE,Air Botswana,1743696000,1743703200,3516
668,CPT,GBE,Airlink,1743670200,1743678000,3780
669,CPT,GBE,Air Botswana,1743696000,1743703200,3516
670,CPT,GBE,Air Botswana,1743774000,1743781200,3516
671,CPT,GBE,Airlink,1743843000,1743850800,5160
672,CPT,GBE,Air Botswana,1743946800,1743954000,6816
673,CPT,GBE,Air Botswana,1744128000,1744135200,3516
674,CPT,GBE,Airlink,1744102200,1744110000,4790
675,CPT,GBE,Air Botswana,1744128000,1744135200,3516
676,CPT,GBE,Air Botswana,1744185600,1744192800,4976
677,CPT,GBE,Air Botswana,1744300800,1744308000,3516
678,CPT,GBE,Airlink,1744275000,1744282800,3780
679,CPT,GBE,Air Botswana,1744300800,1744308000,3516
680,CPT,GBE,Air Botswana,1744378800,1744386000,4066
681,CPT,GBE,Airlink,1744447800,1744455600,4790
682,CPT,GBE,Air Botswana,1744551600,1744558800,5896
683,CPT,HRE,Airlink,1742027400,1742038800,5222
684,CPT,HRE,Airlink,1742113800,1742125200,8282
685,CPT,HRE,Airlink,1742200200,1742211600,7302
686,CPT,HRE,Airlink,1742286600,1742298000,5222
687,CPT,HRE,Airlink,1742373000,1742384400,5222
688,CPT,HRE,Airlink,1742459400,1742470800,5222
689,CPT,HRE,Airlink,1742545800,1742557200,5222
690,CPT,HRE,Airlink,1742632200,1742643600,5222
691,CPT,HRE,Airlink,1742718600,1742730000,7302
692,CPT,HRE,Airlink,1742805000,1742816400,6602
693,CPT,HRE,Airlink,1742891400,1742902800,5762
694,CPT,HRE,Airlink,1742977800,1742989200,5222
695,CPT,HRE,Airlink,1743064200,1743075600,5222
696,CPT,HRE,Airlink,1743150600,1743162000,5222
697,CPT,HRE,Airlink,1743237000,1743248400,7302
698,CPT,HRE,Airlink,1743345300,1743356700,6602
699,CPT,HRE,Airlink,1743431700,1743443100,5222
700,CPT,HRE,Airlink,1743518100,1743529500,5241
701,CPT,HRE,Airlink,1743604500,1743615900,5241
702,CPT,HRE,Airlink,1743690900,1743702300,5241
703,CPT,HRE,Airlink,1743777300,1743788700,5241
704,CPT,HRE,Airlink,1743863700,1743875100,5241
705,CPT,HRE,Airlink,1743950100,1743961500,7881
706,CPT,HRE,Airlink,1744122900,1744134300,5781
707,CPT,HRE,Airlink,1744209300,1744220700,5241
708,CPT,HRE,Airlink,1744295700,1744307100,5241
709,CPT,HRE,Airlink,1744382100,1744393500,5241
710,CPT,HRE,Airlink,1744468500,1744479900,5241
711,CPT,HRE,Airlink,1744554900,1744566300,5781
712,CPT,JNB,FlySafair,1742052300,1742059800,662
713,CPT,JNB,FlySafair,1742058900,1742066400,662
714,CPT,JNB,LIFT Airline,1742025600,1742032800,970
715,CPT,JNB,FlySafair,1742065500,1742073000,662
716,CPT,JNB,FlySafair,1742060400,1742067900,762
717,CPT,JNB,FlySafair,1742010300,1742017800,862
718,CPT,JNB,FlySafair,1742012100,1742019600,862
719,CPT,JNB,FlySafair,1742014800,1742022300,862
720,CPT,JNB,FlySafair,1742048400,1742055900,862
721,CPT,JNB,FlySafair,1742049600,1742057100,862
722,CPT,JNB,FlySafair,1742021400,1742028900,962
723,CPT,JNB,FlySafair,1742023200,1742030700,962
724,CPT,JNB,FlySafair,1742026500,1742034000,962
725,CPT,JNB,FlySafair,1742028600,1742036100,962
726,CPT,JNB,FlySafair,1742031900,1742039400,962
727,CPT,JNB,FlySafair,1742032800,1742040300,962
728,CPT,JNB,FlySafair,1742037000,1742044500,962
729,CPT,JNB,FlySafair,1742042100,1742049600,962
730,CPT,JNB,FlySafair,1742044500,1742052000,962
731,CPT,JNB,LIFT Airline,1742020200,1742027400,970
732,CPT,JNB,LIFT Airline,1742031000,1742038200,970
733,CPT,JNB,LIFT Airline,1742041800,1742049000,970
734,CPT,JNB,LIFT Airline,1742052600,1742059800,970
735,CPT,JNB,CemAir Pty,1742018400,1742025600,1245
736,CPT,JNB,South African,1742013600,1742020800,1661
737,CPT,JNB,South African,1742059800,1742067000,1661
738,CPT,JNB,South African,1742062800,1742070000,1661
739,CPT,JNB,CemAir Pty,1742038200,1742045400,1763
740,CPT,JNB,Airlink,1742011500,1742019000,2084
741,CPT,JNB,Airlink,1742044800,1742052300,2084
742,CPT,JNB,South African,1742042400,1742049600,2984
743,CPT,JNB,South African,1742025600,1742032800,3444
744,CPT,JNB,South African,1742033700,1742040900,3444
745,CPT,JNB,South African,1742054700,1742061900,3444
746,CPT,JNB,South African,1742016300,1742023500,3847
747,CPT,JNB,South African,1742046600,1742053800,3847
748,CPT,JNB,Airlink,1742014200,1742021700,4154
749,CPT,JNB,FlySafair,1742052300,1742059800,662
750,CPT,JNB,FlySafair,1742058900,1742066400,662
751,CPT,JNB,FlySafair,1742065500,1742073000,662
752,CPT,JNB,FlySafair,1742060400,1742067900,762
753,CPT,JNB,FlySafair,1742010300,1742017800,862
754,CPT,JNB,FlySafair,1742012100,1742019600,862
755,CPT,JNB,FlySafair,1742014800,1742022300,862
756,CPT,JNB,FlySafair,1742048400,1742055900,862
757,CPT,JNB,FlySafair,1742049600,1742057100,862
758,CPT,JNB,FlySafair,1742021400,1742028900,962
759,CPT,JNB,FlySafair,1742023200,1742030700,962
760,CPT,JNB,FlySafair,1742026500,1742034000,962
761,CPT,JNB,FlySafair,1742028600,1742036100,962
762,CPT,JNB,FlySafair,1742031900,1742039400,962
763,CPT,JNB,FlySafair,1742032800,1742040300,962
764,CPT,JNB,FlySafair,1742037000,1742044500,962
765,CPT,JNB,FlySafair,1742042100,1742049600,962
766,CPT,JNB,FlySafair,1742044500,1742052000,962
767,CPT,JNB,LIFT Airline,1742020200,1742027400,970
768,CPT,JNB,LIFT Airline,1742031000,1742038200,970
769,CPT,JNB,LIFT Airline,1742041800,1742049000,970
770,CPT,JNB,LIFT Airline,1742052600,1742059800,970
771,CPT,JNB,CemAir Pty,1742018400,1742025600,1245
772,CPT,JNB,South African,1742013600,1742020800,1661
773,CPT,JNB,South African,1742059800,1742067000,1661
774,CPT,JNB,South African,1742062800,1742070000,1661
775,CPT,JNB,CemAir Pty,1742038200,1742045400,1763
776,CPT,JNB,Airlink,1742011500,1742019000,2084
777,CPT,JNB,Airlink,1742044800,1742052300,2084
778,CPT,JNB,South African,1742042400,1742049600,2984
779,CPT,JNB,South African,1742025600,1742032800,3444
780,CPT,JNB,South African,1742033700,1742040900,3444
781,CPT,JNB,South African,1742054700,1742061900,3444
782,CPT,JNB,South African,1742016300,1742023500,3847
783,CPT,JNB,South African,1742046600,1742053800,3847
784,CPT,JNB,Airlink,1742014200,1742021700,4154
785,CPT,JNB,FlySafair,1742096700,1742104200,1262
786,CPT,JNB,FlySafair,1742097000,1742104500,1262
787,CPT,JNB,LIFT Airline,1742115600,1742122800,2185
788,CPT,JNB,LIFT Airline,1742101200,1742108400,2000
789,CPT,JNB,South African,1742102700,1742109900,2179
790,CPT,JNB,LIFT Airline,1742144400,1742151600,2185
791,CPT,JNB,FlySafair,1742101500,1742109000,2212
792,CPT,JNB,FlySafair,1742150400,1742157900,2512
793,CPT,JNB,FlySafair,1742151300,1742158800,2512
794,CPT,JNB,LIFT Airline,1742137200,1742144400,2605
795,CPT,JNB,CemAir Pty,1742104800,1742112000,2625
796,CPT,JNB,South African,1742149200,1742156400,2639
797,CPT,JNB,Airlink,1742100600,1742108100,2763
798,CPT,JNB,LIFT Airline,1742133600,1742140800,2825
799,CPT,JNB,CemAir Pty,1742135400,1742142600,2970
800,CPT,JNB,South African,1742146200,1742153400,2984
801,CPT,JNB,FlySafair,1742107800,1742115300,3062
802,CPT,JNB,FlySafair,1742109900,1742117400,3062
803,CPT,JNB,Airlink,1742097900,1742105400,3108
804,CPT,JNB,FlySafair,1742112000,1742119500,3262
805,CPT,JNB,CemAir Pty,1742114700,1742121900,3315
806,CPT,JNB,CemAir Pty,1742124600,1742131800,3315
807,CPT,JNB,LIFT Airline,1742112000,1742119200,3345
808,CPT,JNB,South African,1742105400,1742112600,3444
809,CPT,JNB,South African,1742141100,1742148300,3444
810,CPT,JNB,FlySafair,1742140200,1742147700,3462
811,CPT,JNB,Airlink,1742106600,1742114100,3591
812,CPT,JNB,FlySafair,1742115000,1742122500,3662
813,CPT,JNB,FlySafair,1742118000,1742125500,3662
814,CPT,JNB,FlySafair,1742122500,1742130000,3662
815,CPT,JNB,FlySafair,1742123400,1742131200,3662
816,CPT,JNB,FlySafair,1742130600,1742138100,3662
817,CPT,JNB,FlySafair,1742130900,1742138400,3662
818,CPT,JNB,FlySafair,1742134800,1742142300,3662
819,CPT,JNB,FlySafair,1742138400,1742145900,3662
820,CPT,JNB,FlySafair,1742141100,1742148600,3662
821,CPT,JNB,FlySafair,1742145300,1742152800,3662
822,CPT,JNB,LIFT Airline,1742122800,1742130000,3750
823,CPT,JNB,Airlink,1742109600,1742117100,4154
824,CPT,JNB,Airlink,1742131200,1742138700,4154
825,CPT,JNB,Airlink,1742141400,1742148900,4154
826,CPT,JNB,South African,1742112000,1742119200,4560
827,CPT,JNB,South African,1742120100,1742127300,4560
828,CPT,JNB,South African,1742123100,1742130300,4560
829,CPT,JNB,South African,1742128800,1742136000,4560
830,CPT,JNB,FlySafair,1742096700,1742104200,1262
831,CPT,JNB,FlySafair,1742097000,1742104500,1262
832,CPT,JNB,LIFT Airline,1742101200,1742108400,2000
833,CPT,JNB,South African,1742102700,1742109900,2179
834,CPT,JNB,LIFT Airline,1742144400,1742151600,2185
835,CPT,JNB,FlySafair,1742101500,1742109000,2212
836,CPT,JNB,FlySafair,1742150400,1742157900,2512
837,CPT,JNB,FlySafair,1742151300,1742158800,2512
838,CPT,JNB,LIFT Airline,1742137200,1742144400,2605
839,CPT,JNB,CemAir Pty,1742104800,1742112000,2625
840,CPT,JNB,South African,1742149200,1742156400,2639
841,CPT,JNB,Airlink,1742100600,1742108100,2763
842,CPT,JNB,LIFT Airline,1742133600,1742140800,2825
843,CPT,JNB,CemAir Pty,1742135400,1742142600,2970
844,CPT,JNB,South African,1742146200,1742153400,2984
845,CPT,JNB,FlySafair,1742107800,1742115300,3062
846,CPT,JNB,FlySafair,1742109900,1742117400,3062
847,CPT,JNB,Airlink,1742097900,1742105400,3108
848,CPT,JNB,FlySafair,1742112000,1742119500,3262
849,CPT,JNB,CemAir Pty,1742114700,1742121900,3315
850,CPT,JNB,CemAir Pty,1742124600,1742131800,3315
851,CPT,JNB,LIFT Airline,1742112000,1742119200,3345
852,CPT,JNB,South African,1742105400,1742112600,3444
853,CPT,JNB,South African,1742141100,1742148300,3444
854,CPT,JNB,FlySafair,1742140200,1742147700,3462
855,CPT,JNB,Airlink,1742106600,1742114100,3591
856,CPT,JNB,FlySafair,1742115000,1742122500,3662
857,CPT,JNB,FlySafair,1742118000,1742125500,3662
858,CPT,JNB,FlySafair,1742122500,1742130000,3662
859,CPT,JNB,FlySafair,1742123400,1742131200,3662
860,CPT,JNB,FlySafair,1742130600,1742138100,3662
861,CPT,JNB,FlySafair,1742130900,1742138400,3662
862,CPT,JNB,FlySafair,1742134800,1742142300,3662
863,CPT,JNB,FlySafair,1742138400,1742145900,3662
864,CPT,JNB,FlySafair,1742141100,1742148600,3662
865,CPT,JNB,FlySafair,1742145300,1742152800,3662
866,CPT,JNB,LIFT Airline,1742122800,1742130000,3750
867,CPT,JNB,Airlink,1742109600,1742117100,4154
868,CPT,JNB,Airlink,1742131200,1742138700,4154
869,CPT,JNB,Airlink,1742141400,1742148900,4154
870,CPT,JNB,South African,1742112000,1742119200,4560
871,CPT,JNB,South African,1742120100,1742127300,4560
872,CPT,JNB,South African,1742123100,1742130300,4560
873,CPT,JNB,South African,1742128800,1742136000,4560
874,CPT,JNB,LIFT Airline,1742230800,1742238000,970
875,CPT,JNB,FlySafair,1742225100,1742232600,1062
876,CPT,JNB,LIFT Airline,1742220000,1742227200,1075
877,CPT,JNB,LIFT Airline,1742223600,1742230800,1075
878,CPT,JNB,FlySafair,1742217300,1742224800,1062
879,CPT,JNB,FlySafair,1742221200,1742228700,1062
880,CPT,JNB,FlySafair,1742222400,1742229900,1062
881,CPT,JNB,FlySafair,1742227500,1742235000,1062
882,CPT,JNB,FlySafair,1742231700,1742239200,1062
883,CPT,JNB,FlySafair,1742233800,1742241300,1062
884,CPT,JNB,FlySafair,1742214300,1742221800,1162
885,CPT,JNB,FlySafair,1742217000,1742224500,1162
886,CPT,JNB,LIFT Airline,1742202000,1742209200,1180
887,CPT,JNB,FlySafair,1742201400,1742208900,1262
888,CPT,JNB,FlySafair,1742204700,1742212200,1262
889,CPT,JNB,FlySafair,1742205600,1742213100,1262
890,CPT,JNB,LIFT Airline,1742196600,1742203800,1305
